id,number,title,body,agent,user_id,user,state,created_at,closed_at,merged_at,repo_id,repo_url,html_url,commit_count,additions,deletions,changed_files
3109860672,754,Fix mkdocs build warnings,"## Summary
- include all documentation files in `mkdocs.yml`
- point `developer_guide.md` to the GitHub CONTRIBUTING page
- remove duplicate `docs/README.md`

## Testing
- `black .`
- `flake8`
- `pytest -q`
- `mkdocs build --strict --site-dir site` *(fails: mkdocs not installed)*

------
https://chatgpt.com/codex/tasks/task_e_683d8f3868408333bb82b7c3a88f3d50",OpenAI_Codex,478212,KristopherKubicki,closed,2025-06-02 11:52:58+00:00,2025-06-02T11:53:25Z,2025-06-02T11:53:25Z,839640906.0,https://api.github.com/repos/KristopherKubicki/glimpser,https://github.com/KristopherKubicki/glimpser/pull/754,1,33.0,64.0,3.0
3109865174,755,Fix camera-specific MP4 streams,"## Summary
- support `camera` parameter for `/stream.mp4`
- switch live view MP4 source to `/stream.mp4?camera=` for individual cameras
- document camera parameter in API docs

## Testing
- `flake8`
- `pytest -q`

------
https://chatgpt.com/codex/tasks/task_e_683d8e4600e483339017504eb40470df",OpenAI_Codex,478212,KristopherKubicki,closed,2025-06-02 11:53:59+00:00,2025-06-02T11:54:05Z,2025-06-02T11:54:05Z,839640906.0,https://api.github.com/repos/KristopherKubicki/glimpser,https://github.com/KristopherKubicki/glimpser/pull/755,1,34.0,10.0,3.0
3109872256,757,Add governance file,"## Summary
- add GOVERNANCE.md describing how AI governs this repo
- reference the governance file from docs index

## Testing
- `flake8`
- `pytest -q`

------
https://chatgpt.com/codex/tasks/task_e_683d8f8e5e388333b17d094f824cd204",OpenAI_Codex,478212,KristopherKubicki,closed,2025-06-02 11:56:01+00:00,2025-06-02T11:56:34Z,2025-06-02T11:56:34Z,839640906.0,https://api.github.com/repos/KristopherKubicki/glimpser,https://github.com/KristopherKubicki/glimpser/pull/757,1,4.0,0.0,2.0
3109873209,758,Add CodeQL workflow,"## Summary
- run CodeQL on pushes and pull requests
- document security scanning
- display CodeQL badge in README

## Testing
- `flake8`
- `pytest -q`

------
https://chatgpt.com/codex/tasks/task_e_683d8fd658ac83339b48d6690520a60a",OpenAI_Codex,478212,KristopherKubicki,closed,2025-06-02 11:56:17+00:00,2025-06-02T11:56:42Z,2025-06-02T11:56:42Z,839640906.0,https://api.github.com/repos/KristopherKubicki/glimpser,https://github.com/KristopherKubicki/glimpser/pull/758,1,50.0,0.0,4.0
3109883499,759,docs: add OpenSSF Scorecard workflow,"## Summary
- add OpenSSF Scorecard workflow
- document Scorecard setup and link from README
- link Scorecard doc from docs index

## Testing
- `flake8`
- `pytest -q`

------
https://chatgpt.com/codex/tasks/task_e_683d90cd21cc83339f6e242e6ee1a109",OpenAI_Codex,478212,KristopherKubicki,closed,2025-06-02 11:59:27+00:00,2025-06-02T12:00:07Z,2025-06-02T12:00:07Z,839640906.0,https://api.github.com/repos/KristopherKubicki/glimpser,https://github.com/KristopherKubicki/glimpser/pull/759,2,33.0,1.0,4.0
3109890909,761,Fix URL injection risk in screenshots,"## Summary
- sanitize URLs before running `wkhtmltoimage`
- add `validate_url` helper

## Testing
- `flake8`
- `pytest -q`

------
https://chatgpt.com/codex/tasks/task_e_683d9113f4bc8333b8e3d7d73dca8625",OpenAI_Codex,478212,KristopherKubicki,closed,2025-06-02 12:02:06+00:00,2025-06-02T12:02:30Z,2025-06-02T12:02:30Z,839640906.0,https://api.github.com/repos/KristopherKubicki/glimpser,https://github.com/KristopherKubicki/glimpser/pull/761,1,32.0,1.0,2.0
3109904644,763,Fix undefined capture error in live view,"## Summary
- guard against missing template details before checking for `capture_failed`

## Testing
- `black . --check` *(fails: would reformat 20 files)*
- `flake8`
- `pytest -q`

------
https://chatgpt.com/codex/tasks/task_e_683d92b69fcc8333b16004c94cee675e",OpenAI_Codex,478212,KristopherKubicki,closed,2025-06-02 12:06:39+00:00,2025-06-02T12:09:37Z,2025-06-02T12:09:37Z,839640906.0,https://api.github.com/repos/KristopherKubicki/glimpser,https://github.com/KristopherKubicki/glimpser/pull/763,1,1.0,1.0,1.0
3109956599,1421,[alpha_factory] add taxonomy js tests,"## Summary
- add new taxonomy.test.js for the Insight browser
- ensure IndexedDB reset before each test
- test save/load logic with versioning

## Testing
- `pre-commit run --files insight_browser_v1/tests/taxonomy.test.js` *(fails: could not fetch Black)*
- `pytest -q` *(fails: ValueError: Duplicated timeseries in CollectorRegistry)*

------
https://chatgpt.com/codex/tasks/task_e_683d95cddc8c8333844ef1fedd0b7dc8",OpenAI_Codex,24208299,MontrealAI,closed,2025-06-02 12:21:52+00:00,2025-06-02T12:22:52Z,2025-06-02T12:22:52Z,922805069.0,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1421,1,33.0,0.0,1.0
3109980354,1422,[alpha_factory] improve telemetry queue management,"## Summary
- cap telemetry queue to 100 entries
- drop oldest entry when limit exceeded
- retry via fetch when `sendBeacon` fails
- add regression test for queue limit and fetch fallback

## Testing
- `pre-commit run --files src/telemetry.js alpha_factory_v1/demos/alpha_agi_insight_v1/insight_browser_v1/tests/test_telemetry.py` *(fails: Failed to connect to proxy port 8080)*
- `pytest -q` *(fails: Duplicated timeseries in CollectorRegistry)*

------
https://chatgpt.com/codex/tasks/task_e_683d97ba98f88333bb1a61c37ab5bf1b",OpenAI_Codex,24208299,MontrealAI,closed,2025-06-02 12:29:13+00:00,2025-06-02T12:29:29Z,2025-06-02T12:29:29Z,922805069.0,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1422,1,49.0,1.0,2.0
3110007062,1423,[alpha_factory] bundle telemetry in build output,"## Summary
- keep telemetry init inside `app.js`
- compute repo root using `fileURLToPath` and `path.resolve`
- update manual build to locate repo root dynamically
- remove module telemetry script from built index

## Testing
- `pre-commit run --files build.js manual_build.py dist/index.html` *(fails: could not fetch psf/black)*
- `pytest -q` *(fails: ValueError: Duplicated timeseries in Collector)*

------
https://chatgpt.com/codex/tasks/task_e_683d998bac80833387cf4349dc23d87e",OpenAI_Codex,24208299,MontrealAI,closed,2025-06-02 12:36:36+00:00,2025-06-02T12:36:50Z,2025-06-02T12:36:49Z,922805069.0,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1423,1,7.0,7.0,3.0
3110037104,764,Fix default camera on template page,"## Summary
- ensure template view selects the sole camera by default

## Testing
- `flake8`
- `pytest -q`

------
https://chatgpt.com/codex/tasks/task_e_683d959f792083338e026b8ec86a5645

<!-- This is an auto-generated comment: release notes by coderabbit.ai -->

## Summary by CodeRabbit

- **Bug Fixes**
  - Improved camera selection behavior so that if only one camera is available, it is automatically selected by default instead of showing 'All'.

<!-- end of auto-generated comment: release notes by coderabbit.ai -->",OpenAI_Codex,478212,KristopherKubicki,closed,2025-06-02 12:44:20+00:00,2025-06-02T12:45:05Z,2025-06-02T12:45:05Z,839640906.0,https://api.github.com/repos/KristopherKubicki/glimpser,https://github.com/KristopherKubicki/glimpser/pull/764,1,7.0,1.0,1.0
3110037899,765,Limit live view ffmpeg retries,"## Summary
- add `LIVE_MAX_FAILURES` setting to limit ffmpeg restarts
- stop live stream generator after too many ffmpeg failures
- document `LIVE_MAX_FAILURES` in configuration guide

## Testing
- `flake8`
- `pytest -q`

------
https://chatgpt.com/codex/tasks/task_e_683d968978508333aa374e195789c8fd

<!-- This is an auto-generated comment: release notes by coderabbit.ai -->

## Summary by CodeRabbit

- **New Features**
  - Introduced a new configuration setting to limit the number of consecutive failures when generating live streams, improving system reliability.
- **Documentation**
  - Updated configuration guide to include details about the new failure limit setting for live streams.

<!-- end of auto-generated comment: release notes by coderabbit.ai -->",OpenAI_Codex,478212,KristopherKubicki,closed,2025-06-02 12:44:31+00:00,2025-06-02T12:44:53Z,2025-06-02T12:44:53Z,839640906.0,https://api.github.com/repos/KristopherKubicki/glimpser,https://github.com/KristopherKubicki/glimpser/pull/765,1,20.0,0.0,3.0
3110056212,1424,[alpha_factory] add telemetry consent translations,"## Summary
- translate telemetry consent prompt in insight browser
- update French translation

## Testing
- `python check_env.py --auto-install`
- `pre-commit run --files alpha_factory_v1/demos/alpha_agi_insight_v1/insight_browser_v1/src/i18n/en.json alpha_factory_v1/demos/alpha_agi_insight_v1/insight_browser_v1/src/i18n/fr.json` *(fails: unable to fetch psf/black)*
- `pytest -q` *(fails: ValueError: Duplicated timeseries in CollectorRegistry)*
- `node build.js` *(fails: Cannot find package 'esbuild')*

------
https://chatgpt.com/codex/tasks/task_e_683d9c4851e8833384877900e61f4db1",OpenAI_Codex,24208299,MontrealAI,closed,2025-06-02 12:49:26+00:00,2025-06-02T12:50:10Z,2025-06-02T12:50:10Z,922805069.0,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1424,1,4.0,2.0,2.0
3110060399,766,Remove outdated CodeQL workflow,"## Summary
- remove the duplicate `codeql_old.yml` workflow

## Testing
- `flake8`
- `pytest -q`

------
https://chatgpt.com/codex/tasks/task_e_683d93626ea48333909d94cc615007a1",OpenAI_Codex,478212,KristopherKubicki,closed,2025-06-02 12:50:31+00:00,2025-06-02T13:21:08Z,2025-06-02T13:21:08Z,839640906.0,https://api.github.com/repos/KristopherKubicki/glimpser,https://github.com/KristopherKubicki/glimpser/pull/766,1,0.0,102.0,1.0
3110098077,1425,[alpha_factory] fix simulator init order,"## Summary
- initialize power panel before simulator panel so updates work
- add regression test for simulator power panel updates

## Testing
- `python check_env.py --auto-install`
- `python -m alpha_factory_v1.scripts.run_tests`
- `npx jest alpha_factory_v1/demos/alpha_agi_insight_v1/insight_browser_v1/tests/power_panel_update.test.js` *(fails: npm can't reach registry)*

------
https://chatgpt.com/codex/tasks/task_e_683d9e13a0f483339559c4a586f6058f",OpenAI_Codex,24208299,MontrealAI,closed,2025-06-02 13:01:14+00:00,2025-06-02T13:02:11Z,2025-06-02T13:02:11Z,922805069.0,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1425,1,58.0,1.0,2.0
3110122221,1426,[alpha_factory] abort build if assets missing,"## Summary
- stop `build.js` and `manual_build.py` when `lib/bundle.esm.min.js` still holds the placeholder
- instruct how to fix in insight browser README

## Testing
- `python check_env.py --auto-install`
- `pytest -q` *(fails: ValueError: Duplicated timeseries in CollectorRegistry)*
- `pre-commit run --files insight_browser_v1/*` *(fails: can't fetch hooks due to network)*

------
https://chatgpt.com/codex/tasks/task_e_683da0dea3fc8333839bbd53074b27af",OpenAI_Codex,24208299,MontrealAI,closed,2025-06-02 13:07:23+00:00,2025-06-02T13:07:32Z,2025-06-02T13:07:32Z,922805069.0,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1426,1,30.0,0.0,3.0
3110167790,767,Fix duplicate helper and docs,"## Summary
- add `docs/README.md` so the README link works
- remove duplicate `set_capture_failed` in `template_manager`
- narrow flake8 ignore list

## Testing
- `flake8`
- `pytest -q`

------
https://chatgpt.com/codex/tasks/task_e_683d9dfc583c8333956ead5cfca27ecc

<!-- This is an auto-generated comment: release notes by coderabbit.ai -->

## Summary by CodeRabbit

- **Documentation**
  - Added a README to the documentation directory with an overview and navigation guidance.

- **Chores**
  - Updated code style configuration for more precise error and warning handling.
  - Removed a duplicate function definition to streamline internal code.

<!-- end of auto-generated comment: release notes by coderabbit.ai -->",OpenAI_Codex,478212,KristopherKubicki,closed,2025-06-02 13:19:40+00:00,2025-06-02T13:32:18Z,,839640906.0,https://api.github.com/repos/KristopherKubicki/glimpser,https://github.com/KristopherKubicki/glimpser/pull/767,1,5.0,18.0,3.0
3110181950,1427,[alpha_factory] add offline wheelhouse guide,"## Summary
- document building wheels and setting `WHEELHOUSE` for offline tests

## Testing
- `python check_env.py --auto-install`
- `pytest -q` *(fails: ValueError: Duplicated timeseries in Collector...)*

------
https://chatgpt.com/codex/tasks/task_e_683da223fefc83338a56e07fa1af8d43",OpenAI_Codex,24208299,MontrealAI,closed,2025-06-02 13:23:28+00:00,2025-06-02T13:23:52Z,2025-06-02T13:23:52Z,922805069.0,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1427,1,20.0,0.0,1.0
3110211731,768,Fix Scorecard badge URL,"## Summary
- point Scorecard badge to the lowercase repo path

## Testing
- `flake8`
- `pytest -q`

------
https://chatgpt.com/codex/tasks/task_e_683da61f1cf0833393b93b8043338c4e",OpenAI_Codex,478212,KristopherKubicki,closed,2025-06-02 13:30:45+00:00,2025-06-02T13:38:09Z,2025-06-02T13:38:08Z,839640906.0,https://api.github.com/repos/KristopherKubicki/glimpser,https://github.com/KristopherKubicki/glimpser/pull/768,1,1.0,1.0,1.0
3110214114,769,Fix dotenv double load,"## Summary
- prevent re-loading `.env` file in `config`

## Testing
- `flake8`
- `pytest -q`

------
https://chatgpt.com/codex/tasks/task_e_683da6aca7548333b896db76e5d8251a",OpenAI_Codex,478212,KristopherKubicki,closed,2025-06-02 13:31:28+00:00,2025-06-02T13:38:19Z,2025-06-02T13:38:19Z,839640906.0,https://api.github.com/repos/KristopherKubicki/glimpser,https://github.com/KristopherKubicki/glimpser/pull/769,1,21.0,2.0,1.0
3110235023,1428,[alpha_factory] add low consilience prompt test,"## Summary
- add `consilience.test.js` to check critic prompt mutation when consilience is low

## Testing
- `python check_env.py --auto-install`
- `pytest -q` *(fails: ValueError in tests/test_llm_cache.py)*

------
https://chatgpt.com/codex/tasks/task_e_683da7cf6bb08333985998767cfb5e81",OpenAI_Codex,24208299,MontrealAI,closed,2025-06-02 13:36:36+00:00,2025-06-02T13:37:16Z,2025-06-02T13:37:16Z,922805069.0,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1428,1,24.0,0.0,1.0
3110249609,770,Add open port discovery metadata,"## Summary
- record common open ports for each discovered camera
- document new open port metadata in discovery docs
- test open port detection

## Testing
- `flake8`
- `pytest -q`

------
https://chatgpt.com/codex/tasks/task_e_683da66db580833388587de72a00d991",OpenAI_Codex,478212,KristopherKubicki,closed,2025-06-02 13:40:02+00:00,2025-06-02T13:41:43Z,2025-06-02T13:41:43Z,839640906.0,https://api.github.com/repos/KristopherKubicki/glimpser,https://github.com/KristopherKubicki/glimpser/pull/770,1,50.0,0.0,3.0
3110265642,1429,[alpha_factory] add ReplayDB share/import test,"## Summary
- test round-trip share/import behaviour for ReplayDB

## Testing
- `python check_env.py --auto-install`
- `pytest -q` *(fails: ValueError: Duplicated timeseries in CollectorRegistry)*
- `pre-commit run --files alpha_factory_v1/demos/alpha_agi_insight_v1/insight_browser_v1/tests/replaydb.test.js` *(fails: could not fetch hooks due to lack of network access)*

------
https://chatgpt.com/codex/tasks/task_e_683da91c20dc8333bd886dfdb9e25b0c",OpenAI_Codex,24208299,MontrealAI,closed,2025-06-02 13:43:45+00:00,2025-06-02T13:43:58Z,2025-06-02T13:43:58Z,922805069.0,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1429,1,33.0,0.0,1.0
3110286862,1430,[alpha_factory] enforce asset placeholders check,"## Summary
- abort `build.js` and `manual_build.py` if any asset from `scripts/fetch_assets.py` still contains the word `placeholder`
- document the check in the browser demo README

## Testing
- `python check_env.py --auto-install`
- `pytest -q` *(fails: ValueError in tests/test_llm_cache.py)*

------
https://chatgpt.com/codex/tasks/task_e_683daaa8b3188333804022ed5587c120",OpenAI_Codex,24208299,MontrealAI,closed,2025-06-02 13:49:28+00:00,2025-06-02T13:49:35Z,2025-06-02T13:49:35Z,922805069.0,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1430,1,52.0,3.0,3.0
3110328192,771,Remove unused taint directory,"## Summary
- remove unused `taint` directory
- update `.pyre_configuration`

## Testing
- `flake8`
- `pytest -q`

------
https://chatgpt.com/codex/tasks/task_e_683da98ddf3c8333b9fc83f06cc08f24

<!-- This is an auto-generated comment: release notes by coderabbit.ai -->

## Summary by CodeRabbit

- **Chores**
  - Updated configuration settings to simplify setup.

<!-- end of auto-generated comment: release notes by coderabbit.ai -->",OpenAI_Codex,478212,KristopherKubicki,closed,2025-06-02 14:00:31+00:00,2025-06-02T14:10:56Z,2025-06-02T14:10:56Z,839640906.0,https://api.github.com/repos/KristopherKubicki/glimpser,https://github.com/KristopherKubicki/glimpser/pull/771,1,1.0,2.0,2.0
3110328646,772,Improve login layout,"## Summary
- refine login page styles to look more professional

## Testing
- `flake8`
- `pytest -q`


------
https://chatgpt.com/codex/tasks/task_e_683da9c334c48333850a809520b7910d",OpenAI_Codex,478212,KristopherKubicki,closed,2025-06-02 14:00:39+00:00,2025-06-02T14:11:04Z,2025-06-02T14:11:04Z,839640906.0,https://api.github.com/repos/KristopherKubicki/glimpser,https://github.com/KristopherKubicki/glimpser/pull/772,1,7.0,2.0,1.0
3110439789,775,Fix Captions page layout,"## Summary
- prevent video squishing on the captions page
- show human-readable timestamps in thumbnail overlays
- mention overlay update in docs

## Testing
- `flake8`
- `pytest -q`

------
https://chatgpt.com/codex/tasks/task_e_683db36660108333b7c39daffafc022d

<!-- This is an auto-generated comment: release notes by coderabbit.ai -->

## Summary by CodeRabbit

- **Enhancements**
  - Improved timestamp displays on video and image overlays by showing human-readable times and tooltips with exact times.
  - Updated video scaling on the captions page so videos now fill their containers, which may crop content for a better fit.

- **Documentation**
  - Clarified that thumbnail overlays on the Captions page now display human-readable times.

<!-- end of auto-generated comment: release notes by coderabbit.ai -->",OpenAI_Codex,478212,KristopherKubicki,closed,2025-06-02 14:28:56+00:00,2025-06-02T14:52:29Z,2025-06-02T14:52:29Z,839640906.0,https://api.github.com/repos/KristopherKubicki/glimpser,https://github.com/KristopherKubicki/glimpser/pull/775,1,18.0,2.0,3.0
3110440325,777,Add dashboard time widget,"## Summary
- show a small clock on the index page
- support updating the time with a new JS module
- document the new feature
- test the time widget

## Testing
- `flake8`
- `pytest tests/test_html_templates.py tests/test_noop.py -q`
- `npx jest --version` *(fails: request to https://registry.npmjs.org/jest failed)*

------
https://chatgpt.com/codex/tasks/task_e_683db38881988333bcaa40957ac18a2c",OpenAI_Codex,478212,KristopherKubicki,closed,2025-06-02 14:29:07+00:00,2025-06-02T14:52:35Z,2025-06-02T14:52:35Z,839640906.0,https://api.github.com/repos/KristopherKubicki/glimpser,https://github.com/KristopherKubicki/glimpser/pull/777,1,54.0,0.0,6.0
3110564366,778,Enhance camera discovery wizard,"## Summary
- add firmware info lookup and progress metrics for discovery
- export scan results via new CSV and JSON endpoints
- update wizard UI with tooltips and progress bar
- document updated discovery workflow

## Testing
- `flake8`
- `pytest -q`

------
https://chatgpt.com/codex/tasks/task_e_683db48e44cc8333bf6b6e4b15759211

<!-- This is an auto-generated comment: release notes by coderabbit.ai -->
## Summary by CodeRabbit

- **New Features**
  - Added the ability to export discovered camera data as CSV or JSON directly from the camera discovery interface.
  - Enhanced the camera discovery UI with a step-by-step wizard layout and improved progress display, now showing percentage complete and estimated time remaining.
  - Firmware information is now displayed for discovered ONVIF and SNMP cameras when available.

- **Bug Fixes**
  - Improved progress reporting accuracy and UI updates during camera discovery.

- **Documentation**
  - Updated documentation to reflect new export options, UI enhancements, and additional metadata display.
<!-- end of auto-generated comment: release notes by coderabbit.ai -->",OpenAI_Codex,478212,KristopherKubicki,closed,2025-06-02 15:01:57+00:00,2025-06-02T16:10:33Z,2025-06-02T16:10:33Z,839640906.0,https://api.github.com/repos/KristopherKubicki/glimpser,https://github.com/KristopherKubicki/glimpser/pull/778,2,191.0,24.0,6.0
3110565226,779,Fix config reloading,"## Summary
- load `.env` file once using internal flag
- cache DB engine to avoid duplicate sessions
- document single-load behavior
- test that configuration functions only initialize once

## Testing
- `flake8`
- `pytest -q`

------
https://chatgpt.com/codex/tasks/task_e_683db48ff8ec83338cca2434d0758cbd",OpenAI_Codex,478212,KristopherKubicki,closed,2025-06-02 15:02:11+00:00,2025-06-02T16:10:23Z,2025-06-02T16:10:23Z,839640906.0,https://api.github.com/repos/KristopherKubicki/glimpser,https://github.com/KristopherKubicki/glimpser/pull/779,1,51.0,3.0,3.0
3110565825,1431,[alpha_factory] clamp sim controls,"## Summary
- add max limits for population and generations inputs
- clamp values in ControlsPanel and surface warnings in app
- show validation toast messages when limits exceeded
- test clamping logic

## Testing
- `pre-commit run --files alpha_factory_v1/demos/alpha_agi_insight_v1/insight_browser_v1/app.js alpha_factory_v1/demos/alpha_agi_insight_v1/insight_browser_v1/dist/app.js alpha_factory_v1/demos/alpha_agi_insight_v1/insight_browser_v1/src/ui/ControlsPanel.js alpha_factory_v1/demos/alpha_agi_insight_v1/insight_browser_v1/tests/limits.test.js`
- `pytest -q`

------
https://chatgpt.com/codex/tasks/task_e_683dabfb02148333b37c9aaad7c90803",OpenAI_Codex,24208299,MontrealAI,closed,2025-06-02 15:02:23+00:00,2025-06-02T15:03:29Z,2025-06-02T15:03:29Z,922805069.0,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1431,1,49.0,14.0,4.0
3110621677,1432,[alpha_factory] add TypeScript checks,"## Summary
- add `tsconfig.json` for the Insight Browser demo
- typecheck in `build.js` and `manual_build.py`
- add `typecheck` npm script
- run TypeScript check in CI before building

## Testing
- `python check_env.py --auto-install`
- `pytest -q` *(fails: Duplicated timeseries in Collector)*
- `pre-commit run --files .github/workflows/ci.yml alpha_factory_v1/demos/alpha_agi_insight_v1/insight_browser_v1/build.js alpha_factory_v1/demos/alpha_agi_insight_v1/insight_browser_v1/manual_build.py alpha_factory_v1/demos/alpha_agi_insight_v1/insight_browser_v1/package.json alpha_factory_v1/demos/alpha_agi_insight_v1/insight_browser_v1/tsconfig.json` *(fails: could not fetch hook due to network)*

------
https://chatgpt.com/codex/tasks/task_e_683dbe9120588333ad88b02cbfb0ccba",OpenAI_Codex,24208299,MontrealAI,closed,2025-06-02 15:17:17+00:00,2025-06-02T15:17:28Z,2025-06-02T15:17:28Z,922805069.0,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1432,1,21.0,1.0,5.0
3110647950,1433,[alpha_factory] add pyodide wasm integrity,"## Summary
- compute SHA-384 for wasm/pyodide.asm.wasm during build
- embed preload tag with integrity
- abort build on checksum mismatch
- check preload link in CSP test

## Testing
- `pre-commit run --files alpha_factory_v1/demos/alpha_agi_insight_v1/insight_browser_v1/build.js alpha_factory_v1/demos/alpha_agi_insight_v1/insight_browser_v1/manual_build.py scripts/fetch_assets.py tests/security/test_csp.py` *(fails: Couldn't connect to server)*
- `python check_env.py --auto-install`
- `pytest -q` *(fails: Duplicated timeseries in CollectorRegistry)*

------
https://chatgpt.com/codex/tasks/task_e_683dc0b77cf48333af8b368c2a37180d",OpenAI_Codex,24208299,MontrealAI,closed,2025-06-02 15:25:40+00:00,2025-06-02T15:26:09Z,2025-06-02T15:26:09Z,922805069.0,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1433,1,54.0,3.0,4.0
3110669612,1434,[alpha_factory] clean manual build script,"## Summary
- remove unused `src_dir` variable
- ensure only one `import json` in `manual_build.py`

## Testing
- `pre-commit run --files alpha_factory_v1/demos/alpha_agi_insight_v1/insight_browser_v1/manual_build.py` *(fails: Failed to connect to proxy)*
- `python check_env.py --auto-install`
- `pytest -q` *(fails: ValueError: Duplicated timeseries in CollectorRegistry)*


------
https://chatgpt.com/codex/tasks/task_e_683dc299341c8333adf7694172952909",OpenAI_Codex,24208299,MontrealAI,closed,2025-06-02 15:32:38+00:00,2025-06-02T15:33:27Z,2025-06-02T15:33:27Z,922805069.0,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1434,1,0.0,1.0,1.0
3110685342,1435,[alpha_factory] Document Safari fallback,"## Summary
- document Safari/iOS fallback to JS engine in insight demo

## Testing
- `python check_env.py --auto-install`
- `pytest -q` *(fails: ValueError: Duplicated timeseries in CollectorRegistry)*
- `pre-commit run --files insight_browser_v1/README.md` *(fails: could not fetch psf/black due to no network)*

------
https://chatgpt.com/codex/tasks/task_e_683dc45211e08333b007772eb51b4291",OpenAI_Codex,24208299,MontrealAI,closed,2025-06-02 15:37:24+00:00,2025-06-02T15:37:41Z,2025-06-02T15:37:41Z,922805069.0,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1435,1,7.0,0.0,1.0
3110718004,1436,[alpha_factory] Add entropy test for browser,"## Summary
- add uniform vs clustered entropy tests for the browser
- expose npm test runner for the new test
- integrate npm test with pytest

## Testing
- `python check_env.py --auto-install`
- `pytest -q` *(fails: ValueError: Duplicated timeseries in Collector...)*

------
https://chatgpt.com/codex/tasks/task_e_683dc551958c8333a51b1bbe8b3bf7e8",OpenAI_Codex,24208299,MontrealAI,closed,2025-06-02 15:46:50+00:00,2025-06-02T15:47:03Z,2025-06-02T15:47:03Z,922805069.0,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1436,1,48.0,1.0,3.0
3110756846,1437,[alpha_factory] enforce node >=20 in build scripts,"## Summary
- check Node.js version at the start of the browser build scripts
- exit early when Node.js is older than v20
- cover the check with a new unit test

## Testing
- `python check_env.py --auto-install`
- `pytest -q` *(fails: ValueError: Duplicated timeseries in CollectorRegistry)*
- `pytest alpha_factory_v1/demos/alpha_agi_insight_v1/insight_browser_v1/tests/test_node_version.py -q`

------
https://chatgpt.com/codex/tasks/task_e_683dc8caa434833390899a0bd5eb434e",OpenAI_Codex,24208299,MontrealAI,closed,2025-06-02 15:59:01+00:00,2025-06-02T15:59:16Z,2025-06-02T15:59:16Z,922805069.0,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1437,1,49.0,5.0,3.0
3110775613,1438,[alpha_factory] Clarify Insight Browser env vars,"## Summary
- clarify IPFS and telemetry variables in the browser README
- mention that the build step injects these values
- link to `.env.sample` for the full list

## Testing
- `pre-commit run --files alpha_factory_v1/demos/alpha_agi_insight_v1/insight_browser_v1/README.md` *(fails: unable to access github.com)*
- `python check_env.py --auto-install`
- `pytest -q` *(fails: ValueError: Duplicated timeseries in Collector*)

------
https://chatgpt.com/codex/tasks/task_e_683dca5fc74883338cb5ae32e0b7b13f",OpenAI_Codex,24208299,MontrealAI,closed,2025-06-02 16:05:17+00:00,2025-06-02T16:07:57Z,2025-06-02T16:07:57Z,922805069.0,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1438,1,11.0,8.0,1.0
